"","Text","Retweets","Favorited"
"246","What I got from that Carnival commercial is that humans are #salty <ed><U+00A0><U+00BC><ed><U+00BD><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+009F>There are some fries for your salt.","0","FALSE"
"247","skittles with the jerk off commercial","1","FALSE"
"248","That skittles commercial lmao","1","FALSE"
"249","RT @dailydamie: LOOKING FOR THE TRAILER EVERY TIME A COMMERCIAL COMES ON LIKE... #FiftyShades http://t.co/vfbGMj5TFV","34","FALSE"
"250","That skittles commercial<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>","2","FALSE"
"251","Good commercial. I'm voting for Kennedy.","1","FALSE"
"252","The fuck kinda commercial was that","0","FALSE"
"253","I didn't watch the whole Carnival commercial. Are we invading somewhere?","0","FALSE"
"254","RT @parksandrecnbc: *patiently awaits Johnny Karate commercial* http://t.co/IFS42P9IfF","758","FALSE"
"255","Enjoyed the Carnival commercial using a JFK quote.","0","FALSE"
"256","Bro this skittles commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"257","RT @AyyGus: HAHAHA THIS SKITTLES COMMERCIAL","2","FALSE"
"258","@CarnivalCruise @CarnivalPLC """"""Good commercial! PS..?i agree!!!""""","0","FALSE"
"259","skittles commercial was dumb af <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"260","@CarnivalPLC great visual commercial! #stunning #SuperBowl","0","FALSE"
"261","#mowerbowl @russkellbell that was probably the best cruise commercial i've ever seen, and i don't even like cruises","0","FALSE"
"262","That skittles commercial.","0","FALSE"
"263","Carnival's commercial was on point<ed><U+00A0><U+00BD><ed><U+00B1><U+008D>","0","FALSE"
"264","the skittles commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080>","11","FALSE"
"265","Skittles commercial was hilarious <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>","1","FALSE"
"266","RT @UncJonny: A Brady Bunch commercial after the Brady interception?
#Conspiracy 
#Bradygate
#Snickers","6","FALSE"
"267","The first good commercial lol skittles","0","FALSE"
"268","RT @blakely232: Awesome Snickers commercial with the Brady Bunch! #superbowlcommercials","1","FALSE"
"269","That skittles commercial tho lol","0","FALSE"
"270","The Brady Brunch snickers commercial really speaks to me","0","FALSE"
"271","Lol at the skittles commercial","0","FALSE"
"272","is it bad I've never seen a super bowl commercial","0","FALSE"
"273","RT @DocInRealLife: I'm watching the the Super Bowl, when my TV goes skittering out! WHAT CHAOS! It's just a commercial WHAT MARKETING BY CH…","204","FALSE"
"274","Lmfaoo the skittles arm wrestling commercial","0","FALSE"
"275","Wow look at all the right hand masturbators in the Skittles commercial.","2","FALSE"
"276","Hahaha the skittles commercial","0","FALSE"
"277","Skittles is winning the commercial battle lmao","1","FALSE"
"278","Gotta love a water commercial. Too bad the cruise brand spoiled it at the end. #Carnival #brandbowl #SewerBowl","0","FALSE"
"279","Omg the skittle commercial! Hahaha so strong! #jour1500","0","FALSE"
"280","That Carnival commercial reminded me of Temsco","0","FALSE"
"281","Omg @ the skittles commercial","0","FALSE"
"282","This #Skittles commercial is weird. #superbowlcommercials","0","FALSE"
"283","I hope they show a commercial for fifty shades of grey","1","FALSE"
"284","That skittles commercial was stupid.","0","FALSE"
"285","Skittles commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"286","$CCL Super Bowl commercial game: strong.","0","FALSE"
"287","RT @michael_schlact: Loved the #BMW commercial! #SB49","1","FALSE"
"288","Dumb commercial","0","FALSE"
"289","I liked the Carnival commercial but a vast majority of the US population were probably like what the fuck we didn't come from the sea....","0","FALSE"
"290","Carnival cruise lines commercial with a straight up physiological fallacy","0","FALSE"
"291","These niggas geeked up  on this commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>","1","FALSE"
"292","Lmaoooo I shouldn't be laughing that hard at that commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2","FALSE"
"293","The skittle commercial. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"294","stupid carnival commercial...#SuperBowl #commercials","0","FALSE"
"295","@Crjewell36 one jacked arm commercial?.","0","FALSE"
"296","Is anyone else seeing this skittles arm wrestle commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"297","That commercial was weird af","0","FALSE"
"298","“@ParisWritten: Wtf this man saying in this commercial? All this for a cruise?” Right <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","1","FALSE"
"299","LMFAO THE SKITTLES COMMERCIAL","1","FALSE"
"300","That skittles commercial was just weird","0","FALSE"
"301","That JFK commercial!&gt;&gt;&gt;&gt;&gt; #SuperBowlXLIX","0","FALSE"
"302","Skittles commercial was weak","0","FALSE"
"303","THE SKITTLES COMMERCIAL IM LAUGHING SO HARD","1","FALSE"
"304","that commercial though <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>","2","FALSE"
"305","I hate skittles and I hated that commercial","0","FALSE"
"306","That ""tied to the sea"" commercial for Carnival was 10 kinds of weird.","1","FALSE"
"307","The skittles commercial is my favorite so far","0","FALSE"
"308","That skittles commercial was funny","0","FALSE"
"309","RT @ericvdunn: How you gonna pay $3 million for your commercial and it be ass? Doritos better bring some heat this year","240","FALSE"
"310","I wanted marshawn lynch in that skittles commercial","0","FALSE"
"311","That skittle commercial though......o.O","0","FALSE"
"312","That skittles commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"313","RT @bjnovak: Mesmerizing inspirational voiceover from 1960s icons for commercial products seems to be a theme here","400","FALSE"
"314","RT @MacDaddy_Gio: This commercial means they all jerk off with their right hand.","2","FALSE"
"315","""yellow skittles were my favorite first"" ME THIS COMMERCIAL IS ABOUT ME","0","FALSE"
"316","That skittles commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"317","The stupidest skittles commercial. No ones favorite is lemon. No one.","1","FALSE"
"318","That new Skittles commercial &gt;&gt;&gt;&gt;&gt;&gt;&gt; <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"319","<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> that commercial","0","FALSE"
"320","thought that skittle commercial was going to be good but nope.","0","FALSE"
"321","Why everybody in this commercial swole asf <ed><U+00A0><U+00BD><ed><U+00B1><U+0080>","0","FALSE"
"322","This Carnival commercial is not enough to make me forget about the ships with plumbing problems. Sorry #Carnival #SupeBowlAds","0","FALSE"
"323","That skittles commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","1","FALSE"
"324","@_TurtleDog Just saw Lucie on the @Skittles commercial!","0","FALSE"
"325","Wth is this commercial !? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"326","Funny ass skittles commercial lol","0","FALSE"
"327","A beautiful commercial, for a horrible business. #ComeBackToTheSea","0","FALSE"
"328","Everyone be fapping with their right arm in that commercial","0","FALSE"
"329","Best commercial so far... #Carnival #GoBacktotheSea","0","FALSE"
"330","RT @ZackNotter: Wow talk about science in that carnival commercial.","1","FALSE"
"331","Wtf skittles commercial","0","FALSE"
"332","I Like That Sea Commercial #RealSpit","0","FALSE"
"333","Why is that skittles commercial so funny <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"334","My stepmom was losing her mind telling me about this new Skittles commercial. That sucked","1","FALSE"
"335","Omg that skittles commercial?<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","1","FALSE"
"336","Did anybody see the jack off commercial??","1","FALSE"
"337","That @CarnivalCruise commercial was brilliant <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>","0","FALSE"
"338","That skittles commercial was gay.","0","FALSE"
"339","That skittles commercial haha","0","FALSE"
"340","this skittle commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"341","That skittles commercial was funny <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"342","That Skittles Commercial Tho<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> 
#superbowl","0","FALSE"
"343","Loved the carnival commercial","0","FALSE"
"344","Skittle commercial <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","1","FALSE"
"345","That was the weirdest commercial for Captain Phillips 2. #SuperBowl","0","FALSE"
"346","RT @MadisonMalibu: Wow, @chevycolorado that commercial was #genius. Cruel and affective. #bam #advertising","12","FALSE"
"347","Jack off arm commercial","4","FALSE"
"348","the skittles commercial is my fav so far","0","FALSE"
"349","That Cunard/Carnival commercial was so beautiful. I loved hearing JFK. #sb49","1","FALSE"
"350","That skittles commercial was weird as shit","0","FALSE"
"351","Not sure the #carnival cruise commercial was worth 9.5 million","0","FALSE"
"352","RT @Scott3PM: It's crazy to watch a commercial tonight and think, ""Wow, they just spent $4 million on those 30 seconds!""","8","FALSE"
"353","lmfao wtf is this skittles commercial","0","FALSE"
"354","That was the first good commercial","0","FALSE"
"355","Lmao that skittles commercial had me weak <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","5","FALSE"
"356","Damn, gotta hit the gym after seeing this commercial.... <ed><U+00A0><U+00BD><ed><U+00B8><U+00AB>","0","FALSE"
"357","That skittles commercial got me cracking up <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2","FALSE"
"358","RT @APEntertainment: Ok that @katiecouric #bryantgumbel commercial was funny ... Sadly we are old enough to remember those days #SB49","49","FALSE"
"359","what even was that Skittle commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"360","Hahahah that skittles arm wrestling commercial tho<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>&gt;&gt;","0","FALSE"
"361","Wow I can't believe Carnival made a commercial about evolution. Not only do their cruises suck then they do that lol","1","FALSE"
"362","Why everyone in that skittles commercial look like Quagmire after he discovered Internet porn","2","FALSE"
"363","What just happened in that Skittles commercial","0","FALSE"
"364","Super Bowl commercial makers seem to feel the need to bring back old stuff a lot","0","FALSE"
"365","What the hell was that commercial","0","FALSE"
"366","If there's not a David Beckham commercial I will start a riot","0","FALSE"
"367","Ads heavy on voiceover are difficult to hear during the commercial break. #SB49","0","FALSE"
"368","That skittles commercial was probably the worst thing I've ever seen","0","FALSE"
"369","Budweiser’s Lost Dog Super Bowl Commercial 2015 – WATCH NOW! http://t.co/vQNbxj6rSZ","0","FALSE"
"370","Come back to the sea @CarnivalCruise interesting commercial #Illtakeafreebie #SB49","0","FALSE"
"371","That skittles commercial","0","FALSE"
"372","That skittle commercial tho <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"373","<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> that skittles commercial","1","FALSE"
"374","Come back to the sea on a cruise ship?  Are you for real?  Talk about a lame commercial #SB49","0","FALSE"
"375","Man Skittles what the hell y'all got going on with this commercial? Lmao","0","FALSE"
"376","The town of single men makes its big break in this skittles commercial","0","FALSE"
"377","THE SKITTLES COMMERCIAL","0","FALSE"
"378","#Carnival commercial for the win #sb49","0","FALSE"
"379","Pause to this skittles commercial","0","FALSE"
"380","WHAT EVEN WAS THAT SKITTLES COMMERCIAL","0","FALSE"
"381","That skittles commercial though.","0","FALSE"
"382","RT @bjnovak: Mesmerizing inspirational voiceover from 1960s icons for commercial products seems to be a theme here","400","FALSE"
"383","Skittles can we stick to one commercial #SuperBowlXLIX","0","FALSE"
"384","Funniest skittles commercial I have seen yet<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"385","That commercial just made me SOOO uncomfortable","0","FALSE"
"386","What I learned from that commercial: people are Salty","1","FALSE"
"387","Lmaoooo that skittles commercial! Loved it","0","FALSE"
"388","what kind of fucking skittles commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>","1","FALSE"
"389","That skittles commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"390","That skittles commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"391","RT @AppPowerGroup: Newcastle Super Bowl commercial 2015: A product-placement frenzy http://t.co/kep2z24vpO
#Superbowl
#SuperBowlSunday
#SB49","1042","FALSE"
"392","Skittles commercial was just weird","1","FALSE"
"393","BOBBY K. TOP SPEECH. AM DOING A CRUISE SOLELY BECAUSE OF THAT COMMERCIAL","0","FALSE"
"394","Bol The Skittles Commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"395","RT @MGolicJR57: WAYYYY too serious for a carnival cruise commercial.","12","FALSE"
"396","Cruise commercial has me concerned ""go back to the sea"" as in like the boat is going to sink....? #adbowl","0","FALSE"
"397","#Skittles your commercial sucked","0","FALSE"
"398","That commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"399","Dude was the skittles commercial a masturbation commercial","0","FALSE"
"400","@GlassReflection The issue began at the same time as the pre-game content, and it seems to get better during each commercial break.","0","FALSE"
"401","can car commercial not","0","FALSE"
"402","RT @bjnovak: Mesmerizing inspirational voiceover from 1960s icons for commercial products seems to be a theme here","400","FALSE"
"403","1. That skittles commercial was weird af, 2. Nobody likes yellow. It's all about green","0","FALSE"
"404","Everyone got a strong arm #skittles #commercial","0","FALSE"
"405","That skittles commercial was just wrong <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"406","this cruise commercial is reminding me of the time I went on a cruise and everyone got diarrhea","0","FALSE"
"407","That @Skittles commercial was horrible","0","FALSE"
"408","RT @2realmacdatfee: If your commercial ain't funny Gtf off the Super Bowl man","24","FALSE"
"409","Who saw @mignaci0 being carried in that Skittles commercial?","0","FALSE"
"410","This Skittles Commercial! <ed><U+00A0><U+00BD><ed><U+00B2><U+0080> Bruh! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"411","RT @washingtonpost: Chevy gives everyone a simultaneous heart attack, airing silent commercial that faked TV going out http://t.co/vJJy8EkB…","254","FALSE"
"412","That commercial about the sea is by far my favorite one <ed><U+00A0><U+00BC><ed><U+00BC><U+008A>","1","FALSE"
"413","That skittles commercial&gt;&gt;&gt;<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>","1","FALSE"
"414","The @CarnivalCruise commercial speaking of ""#thesea"" didn't resonate with me. Sorry. #iowanative #landlocked #AdBowl","0","FALSE"
"415","This commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"416","This must be the skittle masturbation commercial.","0","FALSE"
"417","Skittles commercial was great <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"418","That skittles commercial","1","FALSE"
"419","This skittles commercial tho ! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"420","That cruise commercial shut my whole basement up","0","FALSE"
"421","""I think this is a commercial for adult diapers""","0","FALSE"
"422","This skittles commercial tho","0","FALSE"
"423","That carnival commercial is probably going to piss off a few Christians somewhere","0","FALSE"
"424","How awesome was that #snickers commercial? #Superbowl","0","FALSE"
"425","everyone in this commercial masturbates way too much","0","FALSE"
"426","Lmfao <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> this skittles commercial","0","FALSE"
"427","Good commercial Carnival... Just keep the ships floating OK?","0","FALSE"
"428","lol this skittles commercial had me rolling","0","FALSE"
"429","RT @DC101: See Kate Upton's bouncy #SuperBowl commercial here. http://t.co/AGVDcZpW7f http://t.co/Jv0TlBGYU9","11","FALSE"
